ensembl_peptide_id hgnc_symbol
ENSP00000337053 SEL1L
ENSP00000337332 SIRT6
ENSP00000337451 EPHA3
ENSP00000337761 RAB27A
ENSP00000338130 KLRD1
ENSP00000338862 BRIX1
ENSP00000339566 HIST1H1C
ENSP00000339801 IDS
ENSP00000339820 TSPAN18
ENSP00000339835 H3F3C
ENSP00000339850 DPYSL4
ENSP00000339906 PAX4
ENSP00000339917 TAF9B
ENSP00000339958 NISCH
ENSP00000340009 ALG1L
ENSP00000341071 ARHGEF3
ENSP00000341159 CERKL
ENSP00000341214 HIST1H1T
ENSP00000341782 GDAP1L1
ENSP00000342032 BPGM
ENSP00000342445 CLDN4
ENSP00000343690 DPYSL3
ENSP00000344504 H1F0
ENSP00000345259 EPB41
ENSP00000345445 SAMM50
ENSP00000345580 SLC25A10
ENSP00000345774 ALDH3A2
ENSP00000345974 ENOSF1
ENSP00000346015 RPL27A
ENSP00000346027 RPL21
ENSP00000346050 RPS3A
ENSP00000346335 NRDE2
ENSP00000346827 ALDH9A1
ENSP00000346921 AK2
ENSP00000347134 NET1
ENSP00000347168 HIST1H4J
ENSP00000347345 POLR3H
ENSP00000347507 MYH7
ENSP00000347649 P3H4
ENSP00000347836 UBE2H
ENSP00000347978 ERCC5
ENSP00000348349 MYO9A
ENSP00000348634 MYH6
ENSP00000348645 PXDNL
ENSP00000349145 MYO16
ENSP00000349393 LIG4
ENSP00000349543 PEX2
ENSP00000349770 IRF5
ENSP00000350024 SLC29A2
ENSP00000350651 ERI2
ENSP00000350767 HIST4H4
ENSP00000350844 PAX5
ENSP00000351497 FCGR2B
ENSP00000351552 GATAD2A
ENSP00000351686 PRDM10
ENSP00000351697 REV3L
ENSP00000351957 PDE3A
ENSP00000352319 ARSF
ENSP00000352834 MYO1C
ENSP00000352928 DDA1
ENSP00000352976 AMZ2
ENSP00000353007 SULF2
ENSP00000353099 HLA-DRB1
ENSP00000353878 BAK1
ENSP00000354522 TOP1
ENSP00000354612 PTGS1
ENSP00000354669 MINDY1
ENSP00000354920 METTL13
ENSP00000355206 MT-ND3
ENSP00000355250 KIAA0753
ENSP00000355559 B3GALNT2
ENSP00000355627 AGT
ENSP00000355657 HIST3H3
ENSP00000355778 H3F3A
ENSP00000356016 CR1
ENSP00000356286 TNNT2
ENSP00000356405 CDC73
ENSP00000356438 PTGS2
ENSP00000356903 UAP1
ENSP00000356953 SDHC
ENSP00000357103 ACKR1
ENSP00000358022 MCL1
ENSP00000358146 BOLA1
ENSP00000358154 HIST2H3C
ENSP00000358160 HIST1H3H
ENSP00000358207 VAX1
ENSP00000358211 HSPA12A
ENSP00000358529 TSPAN2
ENSP00000358563 DKC1
ENSP00000359085 NTNG1
ENSP00000359976 CTH
ENSP00000359991 PGAM1
ENSP00000360613 UBE2A
ENSP00000360773 SLC29A1
ENSP00000360798 EPS15
ENSP00000361027 AMOT
ENSP00000361064 MINPP1
ENSP00000361072 TSPAN1
ENSP00000361076 RPL7A
ENSP00000361229 TSPAN14
ENSP00000361254 FAM213A
ENSP00000361275 PLK3
ENSP00000361405 MMP9
ENSP00000361465 POLR1C
ENSP00000361554 TIE1
ENSP00000361602 ZNF503
ENSP00000361667 DOLK
ENSP00000361932 FUT11
ENSP00000362111 TSPAN6
ENSP00000362183 GRIK3
ENSP00000362282 MOCS1
ENSP00000362285 SLC29A3
ENSP00000362387 TSPAN15
ENSP00000362524 ANGPTL2
ENSP00000363193 MED12
ENSP00000363349 SNX30
ENSP00000363621 GALE
ENSP00000363676 RPL11
ENSP00000363832 AOX1
ENSP00000363988 ALDOB
ENSP00000364114 HLA-DRB5
ENSP00000364649 SDHB
ENSP00000365116 CTRC
ENSP00000365130 ZCCHC6
ENSP00000365682 TLE1
ENSP00000365775 MTHFR
ENSP00000366135 EXOSC10
ENSP00000366395 SYVN1
ENSP00000366396 XRN2
ENSP00000366672 DTD1
ENSP00000366927 ALDH1B1
ENSP00000366974 HIST1H4B
ENSP00000366999 HIST1H3D
ENSP00000367034 HIST1H4C
ENSP00000367203 KDM6A
ENSP00000367207 MYC
ENSP00000367623 HSPA14
ENSP00000367743 TSPAN7
ENSP00000367787 LIG3
ENSP00000367797 SKI
ENSP00000367893 SEPHS1
ENSP00000368165 SDHAF1
ENSP00000368349 POLA1
ENSP00000368438 PCNA
ENSP00000368552 SIRT5
ENSP00000368565 DNAJC2
ENSP00000368801 WBP4
ENSP00000368965 HGSNAT
ENSP00000369346 ARSK
ENSP00000369375 TEK
ENSP00000369518 ATRAID
ENSP00000369634 PRPF40B
ENSP00000369689 CALML5
ENSP00000370150 WRNIP1
ENSP00000370522 ARSH
ENSP00000370526 ARSE
ENSP00000370546 ARSD
ENSP00000370571 TH
ENSP00000370639 ASMT
ENSP00000371070 ATP8A2
ENSP00000371084 ATP8A1
ENSP00000371278 CDC37L1
ENSP00000371321 RFC1
ENSP00000371517 AMACR
ENSP00000372191 SIRT3
ENSP00000372316 POLN
ENSP00000373474 METTL14
ENSP00000374309 LAMA1
ENSP00000374552 RNF216
ENSP00000375810 KLC3
ENSP00000375977 XRCC5
ENSP00000375986 MAP3K4
ENSP00000376176 RAN
ENSP00000376921 NTNG2
ENSP00000377083 ALDH1L1
ENSP00000377865 RPL23
ENSP00000378577 CLDN3
ENSP00000378857 WDR6
ENSP00000379326 SLC5A12
ENSP00000379616 MYH11
ENSP00000379691 PDXDC1
ENSP00000379839 GNE
ENSP00000379847 ZNF143
ENSP00000379865 ADHFE1
ENSP00000380193 NRL
ENSP00000380444 MYO9B
ENSP00000380460 PLAA
ENSP00000380552 TSPAN4
ENSP00000380888 MED13
ENSP00000381220 HDDC2
ENSP00000382120 AIFM3
ENSP00000382177 MYO5A
ENSP00000382767 SEL1L3
ENSP00000384330 MYH8
ENSP00000384744 DERL3
ENSP00000385142 NRXN1
ENSP00000385478 ISPD
ENSP00000385479 HIST2H3A
ENSP00000386213 MYO3B
ENSP00000386331 MYO7A
ENSP00000386458 PRPF40A
ENSP00000386461 MYO7B
ENSP00000386935 UAP1L1
ENSP00000387006 CWC22
ENSP00000387699 CREB1
ENSP00000387941 IFFO2
ENSP00000389399 TMCO3
ENSP00000389870 DLX3
ENSP00000392262 PPP5D1
ENSP00000393953 PNPT1
ENSP00000394405 FAM213B
ENSP00000396163 CLEC2A
ENSP00000396259 PAX2
ENSP00000396704 TOP2B
ENSP00000398017 CLDN9
ENSP00000401445 ERN1
ENSP00000402608 CPS1
ENSP00000406046 POLD1
ENSP00000406157 PAPSS2
ENSP00000407193 ARSG
ENSP00000410833 GBE1
ENSP00000411532 TOP2A
ENSP00000412189 PGAM4
ENSP00000412566 SNRPB
ENSP00000412886 CAMTA2
ENSP00000414359 PSMA1
ENSP00000417050 ENSP00000417050
ENSP00000417901 GPHN
ENSP00000418734 MYSM1
ENSP00000421280 MYO10
ENSP00000422473 TMEM33
ENSP00000422581 TRIML2
ENSP00000424870 SRP19
ENSP00000430031 TXNRD3
ENSP00000430236 ALG11
ENSP00000430242 SBSN
ENSP00000430276 MCF2
ENSP00000430955 RNF145
ENSP00000433816 TSPAN19
ENSP00000433919 CLNS1A
ENSP00000434516 TXNRD1
ENSP00000439182 MYO1H
ENSP00000443246 ENSP00000443246
ENSP00000445340 SLC5A8
ENSP00000446654 ENSP00000446654
ENSP00000448059 PAH
ENSP00000449598 MYRFL
ENSP00000450353 ENSP00000450353
ENSP00000451320 BCL2L2-PABPN1
ENSP00000452885 MINDY2
ENSP00000455952 ENSP00000455952
ENSP00000456163 ENSP00000456163
ENSP00000457299 ENSP00000457299
ENSP00000457512 ENSP00000457512
ENSP00000461324 ENSP00000461324
ENSP00000462972 FDXR
ENSP00000463847 ENSP00000463847
ENSP00000466248 PLK5
ENSP00000467396 ENSP00000467396
ENSP00000470318 ENSP00000470318
ENSP00000001146 CYP26B1
ENSP00000006053 CX3CL1
ENSP00000164227 BCL3
ENSP00000171887 TNS1
ENSP00000173898 TRO
ENSP00000193322 OSTM1
ENSP00000203407 UQCRC1
ENSP00000209718 KRT23
ENSP00000215730 SNAP29
ENSP00000215770 DDTL
ENSP00000215773 DDT
ENSP00000215882 SLC25A1
ENSP00000215941 ANKRD54
ENSP00000216465 GSTZ1
ENSP00000217420 SLC32A1
ENSP00000217971 PGRMC1
ENSP00000218089 STAG2
ENSP00000219320 SLC38A7
ENSP00000221307 CYP4F3
ENSP00000221455 CLASRP
ENSP00000221700 CYP4F2
ENSP00000222402 UBE2D4
ENSP00000223026 HYAL4
ENSP00000223366 GCK
ENSP00000224356 CYP26A1
ENSP00000226574 NFKB1
ENSP00000228347 POLR3B
ENSP00000228928 OAS3
ENSP00000230792 NUDT12
ENSP00000231061 SPARC
ENSP00000231487 SKP1
ENSP00000232501 NPRL2
ENSP00000239587 TTLL2
ENSP00000240922 NAA50
ENSP00000243045 ORMDL2
ENSP00000243167 FAAH
ENSP00000243501 PLA2G12A
ENSP00000243997 ATP5E
ENSP00000247461 CANX
ENSP00000247933 IDUA
ENSP00000248041 CYP4F11
ENSP00000251047 LMAN1
ENSP00000251363 CERS4
ENSP00000252602 MRPL34
ENSP00000253083 HIP1R
ENSP00000255078 IGHMBP2
ENSP00000256689 SLC38A2
ENSP00000257570 OASL
ENSP00000257787 AKIRIN2
ENSP00000258428 REV1
ENSP00000259339 TOR1B
ENSP00000259477 ARPC5L
ENSP00000260702 LOXL4
ENSP00000260947 BARD1
ENSP00000261368 SNCAIP
ENSP00000261537 MIB1
ENSP00000261835 CYP46A1
ENSP00000262367 CREBBP
ENSP00000262457 INVS
ENSP00000262554 SPTLC1
ENSP00000262662 CDKN2C
ENSP00000262915 ST3GAL3
ENSP00000263125 PRKCQ
ENSP00000263253 EP300
ENSP00000263331 POLR1B
ENSP00000263377 BRD4
ENSP00000263431 PRKCG
ENSP00000263635 TANC1
ENSP00000263733 FAM20B
ENSP00000264005 LCAT
ENSP00000264094 LOXL3
ENSP00000264607 ASB1
ENSP00000264638 CNTNAP1
ENSP00000264651 KRT24
ENSP00000264864 PI4K2B
ENSP00000265140 SLF1
ENSP00000265224 ANKRD7
ENSP00000265276 GPAM
ENSP00000265969 KCNC1
ENSP00000266000 DAXX
ENSP00000266031 HYAL1
ENSP00000266254 TTLL1
ENSP00000266263 MTFP1
ENSP00000266579 SLC38A4
ENSP00000267116 ANKRD52
ENSP00000267339 ANKRD10
ENSP00000269703 CYP4F22
ENSP00000270142 SOD1
ENSP00000271688 CERS2
ENSP00000272298 CALM2
ENSP00000272317 RPS27A
ENSP00000272542 SLC20A1
ENSP00000272647 AMMECR1L
ENSP00000272895 ABCA12
ENSP00000273359 ABHD10
ENSP00000273596 ABHD14A
ENSP00000273968 PYURF
ENSP00000275015 NFKBIE
ENSP00000275699 ASB15
ENSP00000276414 GNRH1
ENSP00000277458 ASB6
ENSP00000277865 GLUD1
ENSP00000278559 CAPN5
ENSP00000278612 NPAT
ENSP00000278618 AASDHPPT
ENSP00000279463 CNTN5
ENSP00000280979 AKAP6
ENSP00000281243 QDPR
ENSP00000281273 QTRT2
ENSP00000282470 SPARCL1
ENSP00000283131 SMARCA5
ENSP00000283228 PTPRR
ENSP00000283256 SCN2A
ENSP00000283303 ADGRF4
ENSP00000284382 CERS3
ENSP00000284629 ASZ1
ENSP00000284719 OLA1
ENSP00000285273 CA10
ENSP00000285379 CA2
ENSP00000285381 CA3
ENSP00000285949 CYP26C1
ENSP00000286794 NAA11
ENSP00000286918 ANKRD9
ENSP00000287038 RPL30
ENSP00000287202 CELF6
ENSP00000288532 COQ5
ENSP00000289575 SLCO2B1
ENSP00000290219 IFNGR2
ENSP00000290583 CELF3
ENSP00000290765 GSTT2B
ENSP00000290943 ANKRD18B
ENSP00000291568 CSTB
ENSP00000291906 PKN3
ENSP00000293414 ASB16
ENSP00000293441 SHANK1
ENSP00000293760 LEMD2
ENSP00000293883 WDR24
ENSP00000295006 CAPN2
ENSP00000295055 CAPN13
ENSP00000295759 GLB1L
ENSP00000295902 PRICKLE2
ENSP00000296280 MASP1
ENSP00000296525 ASB5
ENSP00000296862 ADGRF2
ENSP00000297183 ANKHD1
ENSP00000297668 CNTNAP3
ENSP00000297837 ANKS6
ENSP00000298428 SEC61A2
ENSP00000298832 TTLL5
ENSP00000299299 PCBD1
ENSP00000299709 SLC38A8
ENSP00000300900 CA4
ENSP00000302037 MFF
ENSP00000302812 SP7
ENSP00000303540 SCN1A
ENSP00000303709 UBE2E1
ENSP00000303908 TWF2
ENSP00000304139 RBMXL2
ENSP00000304586 ANKS3
ENSP00000304697 UBB
ENSP00000304858 ORMDL3
ENSP00000305355 PRKCB
ENSP00000305631 NXNL1
ENSP00000305742 LRTOMT
ENSP00000305918 BRD3
ENSP00000306124 PRKCE
ENSP00000306361 FGA
ENSP00000306477 BTD
ENSP00000308258 PTDSS2
ENSP00000308369 LEMD3
ENSP00000308430 CYB5B
ENSP00000308772 ANKS4B
ENSP00000309116 PTPN7
ENSP00000309163 RCE1
ENSP00000309595 TWNK
ENSP00000309649 CA5A
ENSP00000309690 DMXL1
ENSP00000310071 ANAPC10
ENSP00000310431 LMAN1L
ENSP00000310593 MAP9
ENSP00000311095 CYP4A11
ENSP00000311545 ADGRE1
ENSP00000311687 NIPAL4
ENSP00000311857 PTPN2
ENSP00000312143 TNS3
ENSP00000312735 POLR2B
ENSP00000312778 IFT80
ENSP00000312988 NFKBIB
ENSP00000313391 DAB2
ENSP00000313752 SSNA1
ENSP00000313875 CD46
ENSP00000314004 ANAPC2
ENSP00000314023 SIDT2
ENSP00000314099 CA5B
ENSP00000314508 GBA
ENSP00000315988 DPY19L2
ENSP00000316152 SFTPC
ENSP00000316176 UBE2N
ENSP00000316333 CD55
ENSP00000316491 FCAMR
ENSP00000316596 SLC38A9
ENSP00000316598 GTPBP6
ENSP00000317214 CAPN6
ENSP00000317300 LPCAT4
ENSP00000317382 SLC36A4
ENSP00000318415 RBMXL1
ENSP00000319318 STAG3
ENSP00000319756 TNS2
ENSP00000320893 ASB8
ENSP00000321388 ASB4
ENSP00000321679 ANKRD23
ENSP00000321821 CYP4F12
ENSP00000322276 VNN2
ENSP00000323047 MTG1
ENSP00000323096 AMIGO3
ENSP00000324248 PENK
ENSP00000324343 UPB1
ENSP00000325663 NFKBIZ
ENSP00000325819 NR2F1
ENSP00000326424 NADSYN1
ENSP00000326869 ORMDL1
ENSP00000327323 THNSL2
ENSP00000327589 GLUD2
ENSP00000328236 KNTC1
ENSP00000329127 PRKCH
ENSP00000329418 SOCS1
ENSP00000329867 PPME1
ENSP00000330878 KPNA7
ENSP00000330959 IL1R2
ENSP00000331376 SERHL2
ENSP00000331556 CYLC1
ENSP00000331602 PRKCD
ENSP00000331636 CAPN12
ENSP00000331879 PRMT3
ENSP00000332116 PDE4B
ENSP00000332225 PMCH
ENSP00000332455 KPNA2
ENSP00000333157 GH2
ENSP00000333657 MX2
ENSP00000334044 UBL4B
ENSP00000334052 LGMN
ENSP00000334223 SLC36A2
ENSP00000334246 CYP4Z1
ENSP00000334373 KPNA4
ENSP00000334668 SAMD7
ENSP00000335147 ANKRD37
ENSP00000335636 NAA20
ENSP00000336741 DHX15
ENSP00000337056 CDKN2D
ENSP00000337261 ARHGEF1
ENSP00000337838 RTN4
ENSP00000338573 GNL3L
ENSP00000339109 ANAPC1
ENSP00000339115 ESPNL
ENSP00000339168 COLEC11
ENSP00000339484 ZFAND4
ENSP00000339521 RSU1
ENSP00000340210 CD59
ENSP00000340465 SLC20A2
ENSP00000340610 POTEH
ENSP00000341504 DCAKD
ENSP00000341625 CYB5A
ENSP00000341882 CNTN6
ENSP00000342144 EVC2
ENSP00000342278 OAS2
ENSP00000342295 ANKRD55
ENSP00000342557 IL4I1
ENSP00000343325 PKN1
ENSP00000343701 KPNA1
ENSP00000344460 CBS
ENSP00000344659 GLB1L2
ENSP00000344818 UBC
ENSP00000345064 PRICKLE1
ENSP00000345193 SHANK2
ENSP00000345502 PDE4D
ENSP00000345659 CA7
ENSP00000345708 KCNJ11
ENSP00000345719 TOR1A
ENSP00000345767 ANKRD6
ENSP00000345849 SPAM1
ENSP00000346509 H2AFB2
ENSP00000346959 SLC38A6
ENSP00000347890 DNM2
ENSP00000347906 PRMT2
ENSP00000348380 CYP20A1
ENSP00000348704 KPNA5
ENSP00000349467 CALM1
ENSP00000349722 UBE2D3
ENSP00000349891 ANKRD20A4
ENSP00000349957 ANAPC11
ENSP00000349959 RICTOR
ENSP00000350102 TOR4A
ENSP00000350215 SEMA5B
ENSP00000350331 ASB13
ENSP00000350387 HYAL2
ENSP00000351250 TRIM33
ENSP00000351342 PTPN5
ENSP00000351416 ANKRD17
ENSP00000351589 HIST1H2AI
ENSP00000351875 ANKRD30B
ENSP00000351981 SGMS2
ENSP00000352119 HIST1H2AG
ENSP00000353375 MAP4
ENSP00000354270 FAM107A
ENSP00000354394 STAT1
ENSP00000354432 ANKRD30A
ENSP00000354511 COMT
ENSP00000354568 BRDT
ENSP00000354778 CNTNAP2
ENSP00000354829 SGMS1
ENSP00000354841 ABHD14B
ENSP00000355195 ASB12
ENSP00000355237 CDC42BPB
ENSP00000355388 MPHOSPH8
ENSP00000355518 FH
ENSP00000355587 NTPCR
ENSP00000355607 GNPAT
ENSP00000355837 CAPN8
ENSP00000355955 NENF
ENSP00000356058 FCMR
ENSP00000356134 TFB1M
ENSP00000356243 UBE2T
ENSP00000356599 TOR3A
ENSP00000356634 PAPPA2
ENSP00000356694 FASLG
ENSP00000356791 DPT
ENSP00000356793 XCL2
ENSP00000356807 TIPRL
ENSP00000356905 VNN1
ENSP00000356988 NIT1
ENSP00000357177 ARHGEF11
ENSP00000357452 PMVK
ENSP00000357682 FANK1
ENSP00000357731 LOR
ENSP00000357753 IVL
ENSP00000357789 FLG
ENSP00000358042 QRSL1
ENSP00000358107 CA14
ENSP00000358262 CHD1L
ENSP00000358674 UBL4A
ENSP00000358802 KCNC4
ENSP00000359095 PRMT6
ENSP00000359290 DR1
ENSP00000359552 PKN2
ENSP00000359573 LMO4
ENSP00000359640 MCOLN2
ENSP00000359645 RBMX
ENSP00000359665 PI4K2A
ENSP00000359683 ENSP00000359683
ENSP00000359848 PIGK
ENSP00000360163 SMARCA1
ENSP00000360299 ADGRF1
ENSP00000360683 PTPN1
ENSP00000360958 CYP4A22
ENSP00000360968 CYP4X1
ENSP00000360991 CYP4B1
ENSP00000361400 SFTPA2
ENSP00000361616 COMTD1
ENSP00000361845 ZMPSTE24
ENSP00000361943 HEYL
ENSP00000362014 DNM1
ENSP00000362121 IFT52
ENSP00000362153 GNL2
ENSP00000362298 SGPL1
ENSP00000362463 GLO1
ENSP00000362590 TBC1D22B
ENSP00000362728 KPNA6
ENSP00000363459 PTPN20
ENSP00000364035 FAAH2
ENSP00000364476 RIBC1
ENSP00000364815 VARS
ENSP00000365105 TTLL9
ENSP00000365505 PLP2
ENSP00000365773 PSAT1
ENSP00000365811 SPAG6
ENSP00000366249 UBD
ENSP00000366662 CA6
ENSP00000367343 GBA2
ENSP00000367608 CA9
ENSP00000368079 CYP4V2
ENSP00000368314 NRCAM
ENSP00000368591 TTLL10
ENSP00000368699 ISG15
ENSP00000369038 EEF1E1
ENSP00000369257 RPGRIP1L
ENSP00000369402 IFT74
ENSP00000369862 COL4A3BP
ENSP00000370414 ATP5EP2
ENSP00000371152 ASAH1
ENSP00000371923 RP1L1
ENSP00000372067 PRMT8
ENSP00000372689 STAG1
ENSP00000373404 MRPL2
ENSP00000373783 LOXL2
ENSP00000374467 ABCC8
ENSP00000376215 UBE2E3
ENSP00000376268 SEC14L1
ENSP00000377040 AASS
ENSP00000377047 PTPRZ1
ENSP00000377492 HMMR
ENSP00000377696 NIT2
ENSP00000377721 NR2F2
ENSP00000378418 SP9
ENSP00000378702 BRD2
ENSP00000379712 IQSEC2
ENSP00000379931 UBE2E2
ENSP00000380178 UBE2G1
ENSP00000380427 ARPC4-TTLL3
ENSP00000380597 EEF1E1-BLOC1S5
ENSP00000380602 CNTN4
ENSP00000380824 SEPT10
ENSP00000380942 ARHGEF12
ENSP00000381008 MUC16
ENSP00000381036 ADGB
ENSP00000381599 MX1
ENSP00000381717 UBE2D2
ENSP00000381758 CAPN11
ENSP00000382271 CEP152
ENSP00000382895 RPGRIP1
ENSP00000383690 MASP2
ENSP00000383892 TFIP11
ENSP00000383923 LIPN
ENSP00000385247 CAPN14
ENSP00000386264 TMEM237
ENSP00000387911 PARN
ENSP00000388001 OAS1
ENSP00000390849 ABHD5
ENSP00000392252 TTLL8
ENSP00000392549 TTLL3
ENSP00000392678 AKIRIN1
ENSP00000395772 GNL3
ENSP00000396301 IK
ENSP00000396320 SCN4A
ENSP00000396615 GLB1L3
ENSP00000397082 SFTPA1
ENSP00000399013 CNTNAP5
ENSP00000406162 PRMT1
ENSP00000408695 PRKCA
ENSP00000408730 CCDC124
ENSP00000408792 SP8
ENSP00000411459 ARHGEF28
ENSP00000414558 ABHD4
ENSP00000415178 ENSP00000415178
ENSP00000415299 FAM221B
ENSP00000417190 ATPAF2
ENSP00000417498 MUC4
ENSP00000417763 NAA10
ENSP00000418112 PTPRG
ENSP00000418741 CNTNAP4
ENSP00000423067 WDR36
ENSP00000428924 LYN
ENSP00000429301 PGRMC2
ENSP00000430548 PTDSS1
ENSP00000431822 FAU
ENSP00000436767 ENSP00000436767
ENSP00000438042 SAMD8
ENSP00000440374 MCF2L
ENSP00000447378 MGAM
ENSP00000449253 KCNC2
ENSP00000450399 DNM1L
ENSP00000456272 ENSP00000456272
ENSP00000464814 COASY
ENSP00000467676 RPS15
ENSP00000468308 FAM20A
ENSP00000013125 MAP4K5
ENSP00000053469 GUCA1A
ENSP00000155926 TRIB2
ENSP00000159111 KDM4B
ENSP00000200457 TRIP6
ENSP00000202773 RPL6
ENSP00000205402 DLD
ENSP00000206595 G2E3
ENSP00000211998 VCL
ENSP00000215555 MARCH2
ENSP00000215565 NDUFB7
ENSP00000216117 HMOX1
ENSP00000216366 AP4S1
ENSP00000216484 SPTLC2
ENSP00000216951 GSS
ENSP00000217073 PABPC1L
ENSP00000217185 PTK6
ENSP00000217188 SRMS
ENSP00000217233 TRIB3
ENSP00000218249 RAB40AL
ENSP00000219343 SLC7A6
ENSP00000220166 CTSH
ENSP00000220931 NCALD
ENSP00000221130 GSR
ENSP00000221132 TNFRSF10A
ENSP00000221399 TULP2
ENSP00000222266 PSENEN
ENSP00000222381 PON1
ENSP00000222547 BET1
ENSP00000222553 NAMPT
ENSP00000222812 STX1A
ENSP00000223167 MYL10
ENSP00000223364 MYL7
ENSP00000224181 C8G
ENSP00000225174 PPIF
ENSP00000225525 TAX1BP3
ENSP00000226193 RCVRN
ENSP00000227451 DTX4
ENSP00000227868 PDHX
ENSP00000228841 MYL2
ENSP00000229771 TULP1
ENSP00000229824 RAB44
ENSP00000230361 GUCA1B
ENSP00000230658 ISL1
ENSP00000231004 LOX
ENSP00000231121 HAND1
ENSP00000232461 GNAT1
ENSP00000233121 MAPRE3
ENSP00000234170 CEBPZ
ENSP00000236273 SYF2
ENSP00000236826 MMP8
ENSP00000238721 TP53I3
ENSP00000238738 RHOQ
ENSP00000240874 KALRN
ENSP00000241052 CAT
ENSP00000241436 POLK
ENSP00000241651 MYOG
ENSP00000242104 OCM
ENSP00000243222 COL10A1
ENSP00000244007 PLCG1
ENSP00000244043 PTGIS
ENSP00000247970 PIN1
ENSP00000248139 RAB40C
ENSP00000248566 SEM1
ENSP00000250457 EGLN3
ENSP00000251337 GNAT2
ENSP00000251412 TUBG2
ENSP00000251413 TUBG1
ENSP00000251582 ADAMTS2
ENSP00000251691 ARFGEF3
ENSP00000252971 MNX1
ENSP00000253452 COX4I1
ENSP00000253727 NR1H2
ENSP00000253788 RPL27
ENSP00000254322 DNAJB1
ENSP00000256644 LAMTOR5
ENSP00000257017 RAB33A
ENSP00000257600 DTX1
ENSP00000257627 OCM2
ENSP00000258301 STX6
ENSP00000258930 CIB2
ENSP00000259467 PDCL
ENSP00000260408 ADAM10
ENSP00000261047 GUCA1C
ENSP00000261208 HAL
ENSP00000261313 PEBP1
ENSP00000262103 EFCAB1
ENSP00000262177 DNAJB6
ENSP00000262288 SCPEP1
ENSP00000262306 ELOB
ENSP00000262493 GNAO1
ENSP00000262713 AJUBA
ENSP00000262726 EFCAB6
ENSP00000263360 EED
ENSP00000263576 DDX25
ENSP00000263702 MECR
ENSP00000263881 MAP4K3
ENSP00000264029 TREH
ENSP00000264159 ZRANB3
ENSP00000264382 SI
ENSP00000264553 GZMM
ENSP00000264710 RAB10
ENSP00000264775 PLPP1
ENSP00000265112 TARS
ENSP00000265403 UGT2B10
ENSP00000265428 WWP1
ENSP00000265431 CALB1
ENSP00000265881 REXO2
ENSP00000266041 ITIH4
ENSP00000266079 PRPF6
ENSP00000266086 SLC5A4
ENSP00000266987 TARBP2
ENSP00000267101 ERBB3
ENSP00000267512 RAB15
ENSP00000268603 CDH11
ENSP00000268607 MAP1LC3B
ENSP00000269051 RHBDL3
ENSP00000269445 DYM
ENSP00000270112 HUNK
ENSP00000270776 PGD
ENSP00000272134 LEFTY1
ENSP00000272321 WDPCP
ENSP00000272645 POLR2D
ENSP00000273317 LIMD1
ENSP00000274192 SRD5A1
ENSP00000275560 SSC4D
ENSP00000275815 EPHA1
ENSP00000276689 NDUFB9
ENSP00000280346 DLAT
ENSP00000281474 BICD1
ENSP00000281589 PABPC3
ENSP00000282223 SPOCK1
ENSP00000283195 RANBP2
ENSP00000283871 HGD
ENSP00000284061 DGKE
ENSP00000286353 PXYLP1
ENSP00000286364 RASA2
ENSP00000286713 STOM
ENSP00000287667 NOMO1
ENSP00000288071 DDX19B
ENSP00000288861 CIB4
ENSP00000289081 FANCC
ENSP00000290200 IL10RB
ENSP00000291295 CALM3
ENSP00000292174 CXCR5
ENSP00000292327 MYL3
ENSP00000293255 CABP5
ENSP00000294066 MAP4K2
ENSP00000294288 CABP2
ENSP00000294785 NCSTN
ENSP00000295156 VSNL1
ENSP00000295225 KCNIP3
ENSP00000295683 CXCR1
ENSP00000296589 SLC45A2
ENSP00000296658 CMBL
ENSP00000297990 NOL6
ENSP00000299164 ADAMTS15
ENSP00000299308 TMEM132B
ENSP00000299481 NLRP14
ENSP00000300026 PPIB
ENSP00000300060 ANPEP
ENSP00000300113 CHP2
ENSP00000300408 PHB
ENSP00000300935 RAB8A
ENSP00000301295 NLRP4
ENSP00000301335 SLC43A2
ENSP00000301974 PTAFR
ENSP00000302189 NHLH1
ENSP00000302843 DNAJC18
ENSP00000303057 PPIC
ENSP00000303129 VAT1L
ENSP00000303356 DCXR
ENSP00000303508 FRMD3
ENSP00000304188 OR8U1
ENSP00000304643 CALML6
ENSP00000305426 TUB
ENSP00000305648 RAB40A
ENSP00000305682 MRPL39
ENSP00000306117 DDX19A
ENSP00000306496 RAB33B
ENSP00000307197 DNAJB7
ENSP00000307280 MYL1
ENSP00000307461 KIAA1024
ENSP00000307508 CALB2
ENSP00000307859 SLC22A18
ENSP00000308815 CCL19
ENSP00000309141 MARCH3
ENSP00000309653 GLIS1
ENSP00000310226 RAB1B
ENSP00000310749 HPCAL1
ENSP00000311572 PTGR1
ENSP00000312150 TRIB1
ENSP00000312734 RAB8B
ENSP00000313007 PABPC1
ENSP00000313199 HNRNPD
ENSP00000313572 NIM1K
ENSP00000313854 CLPTM1L
ENSP00000313921 MSRA
ENSP00000314030 DNAJA2
ENSP00000314311 LARP7
ENSP00000315299 CALML3
ENSP00000315387 TMEM102
ENSP00000315945 CD163L1
ENSP00000316053 DNAJB8
ENSP00000316532 TMEM132E
ENSP00000316543 RAPH1
ENSP00000316729 RHOJ
ENSP00000316924 ACSS1
ENSP00000317310 CABP1
ENSP00000318318 MPI
ENSP00000318867 CYP8B1
